"participant_id","participant_group","age_yrs","edu_year","letterstring_response_id","itemid","alphabet","A","B","C","D","response","rt","cleaned_response","correct_response","correct","stringdist","exclude","exclude_comment"
3848,"child",9,5,1471,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",67147,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include",""
3862,"child",9,5,1523,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",19408,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include",""
3863,"child",8,5,1540,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",59952,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include",""
3864,"child",9,5,1557,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",26692,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include",""
3870,"child",9,5,1591,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&lambda;&lambda;",26113,"kappa kappa lambda lambda","kappa kappa mu mu",0,2,"include",""
3865,"child",9,5,1596,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&zeta;&theta;",26134,"zeta theta","kappa kappa mu mu",0,6,"include",""
3872,"child",9,5,1617,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&mu;&mu;",24244,"kappa mu mu","kappa kappa mu mu",0,2,"include",""
3867,"child",8,4,1624,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",57205,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include",""
3871,"child",8,4,1641,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&mu;",152876,"kappa mu","kappa kappa mu mu",0,4,"include",""
3873,"child",7,4,1652,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&mu;&mu;",39956,"kappa mu mu","kappa kappa mu mu",0,2,"include",""
3874,"child",7,4,1675,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",21827,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include",""
3894,"adult",17,NA,1807,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",6076,"kappa kappa mu mu","kappa kappa mu mu",1,0,"exclude","adult criterion 1: <80% items answered"
3895,"adult",17,NA,1824,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",33498,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3896,"adult",23,NA,1841,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",10620,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3912,"adult",17,NA,1979,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",16486,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3916,"adult",17,NA,1996,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&lambda;&lambda;&nu;&nu;",29126,"lambda lambda nu nu","kappa kappa mu mu",0,4,"include","include"
3918,"adult",22,NA,2013,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",16493,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3931,"adult",47,NA,2119,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",9942,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3932,"adult",23,NA,2136,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",10763,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3935,"adult",24,NA,2153,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",44514,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3947,"adult",24,NA,2182,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",15287,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3948,"adult",24,NA,2197,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",11725,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3949,"adult",24,NA,2223,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",18059,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3951,"adult",25,NA,2229,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",17145,"kappa kappa mu mu","kappa kappa mu mu",1,0,"exclude","adult criterion 1: <80% items answered"
3952,"adult",17,NA,2253,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",22695,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3950,"adult",30,NA,2258,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",25456,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3956,"adult",17,NA,2290,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",29956,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3957,"adult",29,NA,2291,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",54932,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3959,"adult",17,NA,2292,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",22035,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3958,"adult",26,NA,2321,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","ohf",26689,"ohf","kappa kappa mu mu",0,7,"exclude","adult criterion 1: <80% items answered"
3961,"adult",17,NA,2324,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",23404,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3963,"adult",19,NA,2365,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",19607,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3964,"adult",20,NA,2397,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",12197,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3967,"adult",20,NA,2409,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",11307,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3969,"adult",37,NA,2411,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",7330,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3965,"adult",39,NA,2418,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",16601,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3966,"adult",19,NA,2438,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",30655,"kappa kappa mu mu","kappa kappa mu mu",1,0,"exclude","adult criterion 1: <80% items answered"
3971,"adult",19,NA,2480,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",13309,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3970,"adult",22,NA,2503,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",21355,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3973,"adult",17,NA,2549,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",11073,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3982,"adult",22,NA,2551,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",12034,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3977,"adult",25,NA,2556,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",17447,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3978,"adult",22,NA,2567,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",12464,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3975,"adult",20,NA,2572,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",19144,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3974,"adult",19,NA,2581,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",34938,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3953,"adult",33,NA,2602,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",17305,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3983,"adult",22,NA,2618,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",15205,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3972,"adult",20,NA,2653,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",14602,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3962,"adult",30,NA,2666,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",16227,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3976,"adult",27,NA,2701,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",15784,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3981,"adult",17,NA,2704,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&mu;&mu;",27891,"kappa mu mu","kappa kappa mu mu",0,2,"include","include"
3980,"adult",24,NA,2738,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",12833,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3986,"adult",21,NA,2748,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",6907,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3992,"adult",33,NA,2750,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",12212,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3988,"adult",32,NA,2754,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",19030,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3990,"adult",17,NA,2765,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",12909,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3984,"adult",23,NA,2775,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",19488,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3987,"adult",26,NA,2784,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",20447,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3989,"adult",25,NA,2790,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",9993,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3985,"adult",31,NA,2856,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",43483,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3998,"adult",24,NA,2862,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",8566,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3994,"adult",17,NA,2867,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",19034,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3996,"adult",21,NA,2871,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",7790,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3995,"adult",28,NA,2902,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",11315,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3993,"adult",17,NA,2906,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",19665,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3999,"adult",49,NA,2912,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",8131,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
4001,"adult",21,NA,2957,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",20567,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
4000,"adult",39,NA,2968,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",13997,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
4002,"adult",22,NA,2989,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",9583,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
4003,"adult",22,NA,3013,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",11988,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
4004,"adult",19,NA,3019,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",11091,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
4005,"adult",17,NA,3049,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",25188,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
4007,"adult",24,NA,3060,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",17559,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
4006,"adult",17,NA,3074,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",48643,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
3968,"adult",17,NA,3089,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",20603,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
4019,"adult",17,NA,3106,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&mu;",12919,"kappa mu","kappa kappa mu mu",0,4,"exclude","adult criterion 1: <80% items answered"
4020,"adult",33,NA,3118,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&mu;&mu;",13603,"kappa kappa mu mu","kappa kappa mu mu",1,0,"include","include"
4026,"adult",32,NA,3135,1002,"Greek"," gamma   delta "," gamma   gamma   epsilon   epsilon "," kappa   lambda "," kappa   kappa   mu   mu ","&kappa;&kappa;&delta;&delta;",15691,"kappa kappa delta delta","kappa kappa mu mu",0,2,"include","include"
3730,"child",8,4,822,1003,"Greek"," epsilon   zeta "," epsilon   theta "," iota   kappa "," iota   mu ","&iota;&mu;",26467,"iota mu","iota mu",1,0,"include",""
3743,"child",9,5,855,1003,"Greek"," epsilon   zeta "," epsilon   theta "," iota   kappa "," iota   mu ","&iota;&mu;",21859,"iota mu","iota mu",1,0,"include",""
3752,"child",8,5,884,1003,"Greek"," epsilon   zeta "," epsilon   theta "," iota   kappa "," iota   mu ","&iota;&lambda;",29025,"iota lambda","iota mu",0,1,"include",""
3760,"child",9,5,916,1003,"Greek"," epsilon   zeta "," epsilon   theta "," iota   kappa "," iota   mu ","&kappa;&kappa;&mu;&mu;",51463,"kappa kappa mu mu","iota mu",0,5,"include",""
3762,"child",8,5,922,1003,"Greek"," epsilon   zeta "," epsilon   theta "," iota   kappa "," iota   mu ","",2728,NA,"iota mu",0,NA,"include",""
